stockName,industryName
"Applied Therapeutics, Inc.",医药生物
"NextCure, Inc.",医药生物
"Axcella Health, Inc.",医药生物
"Immunic, Inc.",医药生物
"Red River Bancshares, Inc.",银行
优步,交通运输
Alcon AG,医药生物
新氧,美容护理
SciPlay Corp. Class A,传媒
"TransMedics Group, Inc.",医药生物
"Trevi Therapeutics, Inc.",医药生物
"Postal Realty Trust, Inc. Class A",房地产
"CareCloud, Inc.",计算机
"Romeo Power, Inc.",电力设备
Bally's Corporation,社会服务
"Carter Bankshares, Inc.",银行
"Pinterest, Inc. Class A",传媒
"Turning Point Therapeutics, Inc.",医药生物
"Zoom Video Communications, Inc. Class A",通信
"Hookipa Pharma, Inc.",医药生物
Pivotal Acquisition Corp.,非银金融
云集,商贸零售
OneSpaWorld Holdings Ltd.,美容护理
陶氏,基础化工
"Destination XL Group, Inc.",纺织服饰
"Thomas James Homes, Inc. Class A",房地产
C&W Acquisition Corp.,非银金融
佰康生物科技,医药生物
Healthwell Acquisition Corp. I Class A,非银金融
MoneyLion Inc Class A,非银金融
"Stronghold Digital Mining, Inc. Class A",煤炭
Wolfspeed Inc,电子
群核科技,计算机
Mawson Infrastructure Group Inc,煤炭
Carmell Therapeutics Corporation,医药生物
Oxus Acquisition Corp. Class A,非银金融
Cactus Acquisition Corp. 1 Ltd. Class A,非银金融
"POGO Jet, Inc.",交通运输
"Nalu Medical, Inc.",医药生物
"Everside Health Group, Inc.",医药生物
Apex Technology Acquisition Corp. II Class A,非银金融
Very Good Food Company Inc,食品饮料
Williams Rowland Acquisition Corp.,非银金融
"Papa Murphy's Holdings, Inc.",食品饮料
"KORE Group Holdings, Inc.",通信
Tenx Keane Acquisition,非银金融
AltEnergy Acquisition Corp. Class A,电力设备
"Nutriband, Inc.",医药生物
"Structure Therapeutics, Inc. Sponsored ADR",医药生物
BurTech Acquisition Corp. Class A,非银金融
Wag! Group Co.,社会服务
"Nerdy, Inc. Class A",计算机
Alpha Partners Technology Merger Corp. Class A,非银金融
Franklin Financial Services Corporation,银行
"Codiak BioSciences, Inc.",医药生物
"Reed's, Inc.",食品饮料
"Chewy, Inc. Class A",商贸零售
Bicycle Therapeutics Plc Sponsored ADR,医药生物
"IDEAYA Biosciences, Inc.",医药生物
"Slack Technologies, Inc. Class A",计算机
"SeqLL, Inc.",医药生物
Mereo BioPharma Group plc Sponsored ADR,医药生物
斗鱼,传媒
"PIMCO Mortgage Income Trust, Inc.",非银金融
"Fastly, Inc. Class A",通信
Hyliion Holdings Corp. Class A,汽车
First National Corporation,银行
"Dyadic International, Inc.",医药生物
"Sonim Technologies, Inc.",通信
"Altaba, Inc.",非银金融
亚马纳黄金,有色金属
"Red Robin Gourmet Burgers, Inc.",食品饮料
Realty Income Corporation,房地产
Rayonier Advanced Materials Inc,建筑材料
"Reading International, Inc. Class B",传媒
RedHill Biopharma Ltd. Sponsored ADR,医药生物
Reaves Utility Income Fund,公用事业
"Reading International, Inc. Class A",传媒
雷神,国防军工
"Redwood Trust, Inc.",非银金融
"RCM Technologies, Inc.",计算机
"RealNetworks, Inc.",通信
"Societal CDMO, Inc.",医药生物
再生元制药,医药生物
韩国SK电信,通信
SM能源,石油石化
斯凯奇,纺织服饰
SL格林不动产,房地产
Solitario Resources Corp.,有色金属
Sorrento医疗,医药生物
Smith & Nephew plc Sponsored ADR,医药生物
Smith & Wesson Holding Corporation,国防军工
SP Plus Corporation,交通运输
Special Opportunities Fund,非银金融
Primis Financial Corp.,银行
SBA通信,通信
新美亚电子,电子
纳森连锁餐饮,食品饮料
"Mueller Water Products, Inc. Class A",建筑材料
南太地产,房地产
"Onto Innovation, Inc.",电子
National Bank Holdings Corporation Class A,银行
梅思安安全,通信
"NanoString Technologies, Inc.",医药生物
迈尔斯工业,机械设备
"NanoViricides, Inc.",医药生物
"National Bankshares, Inc.",银行
National Beverage Corp.,食品饮料
"National CineMedia, Inc.",传媒
NOV Inc.,机械设备
国家燃气,公用事业
国家西方人寿保险,非银金融
National Presto工业,机械设备
国家电网,公用事业
鹦鹉螺体育,社会服务
National Research Corporation,计算机
"Navidea Biopharmaceuticals, Inc.",医药生物
"National Health Investors, Inc.",非银金融
Natural Alternatives国际,美容护理
Navient Corp,非银金融
NBT Bancorp Inc.,银行
"Natural Gas Services Group, Inc.",石油石化
"Remitly Global, Inc.",通信
Tricon Residential Inc,房地产
"Thorne HealthTech, Inc.",医药生物
Conyers Park III Acquisition Corp. Class A,非银金融
Westrock Coffee Company,食品饮料
Global Technology Acquisition Corp. I Class A,非银金融
"Velo3D, Inc.",电子
美高梅国际酒店,社会服务
MFS Charter Income Trust,非银金融
Wells Fargo Multi-Sector Income Fund,非银金融
Wells Fargo Utilities and High Income Fund,公用事业
西氏医药服务,医药生物
西美银行,银行
西方资产高收益基金II,非银金融
西方资产高收益机会基金,非银金融
西方资产市政高收益基金,非银金融
西方资产高收益率级机会基金,非银金融
阿莱恩斯西部银行,银行
"Westwood Holdings Group, Inc.",非银金融
西方资产市政合伙基金,非银金融
"Western Refining, Inc.",石油石化
西方资产中等市政基金,非银金融
西方资产投资级基金,非银金融
"Weyco Group, Inc.",纺织服饰
Western Asset Emerging Markets Debt Fund,非银金融
西联汇款,非银金融
西方资产/Claymore通胀关联机会收益基金,非银金融
西方资产管理市政基金,非银金融
Reliance Steel & Aluminum Co.,钢铁
Repligen Corporation,医药生物
RenaissanceRe Holdings Ltd.,非银金融
"Resources Connection, Inc.",社会服务
Renasant Corporation,银行
BK Technologies Corp.,通信
"Hoth Therapeutics, Inc.",医药生物
"Torrid Holdings, Inc.",纺织服饰
Tremont Mortgage Trust,非银金融
Simply Good Foods Co,食品饮料
Zealand Pharma A/S Sponsored ADR,医药生物
Redfin Corporation,房地产
RBB Bancorp,银行
"Precipio, Inc.",医药生物
AllianzGI Convertible & Income 2024 Target Term Fund,非银金融
百世集团,交通运输
"PetIQ, Inc. Class A",医药生物
"KALA BIO, Inc.",医药生物
Magnolia Oil & Gas Corp. Class A,石油石化
"Cibus, Inc.",农林牧渔
"Checkpoint Therapeutics, Inc.",医药生物
Ecovyst Inc,环保
Foresight Autonomous Holdings Ltd Sponsored ADR,计算机
"Spirit Realty Capital, Inc.",房地产
南方银行,银行
高尔史密斯国际控股,社会服务
"BlackLine, Inc.",计算机
"GTY Technology Holdings, Inc.",计算机
Myovant Sciences Ltd.,医药生物
"Titan International, Inc.",机械设备
Timberland银行,银行
Tortoise Energy Independence Fund,石油石化
Titan Machinery Inc.,机械设备
TOP船务,交通运输
Oxford Square Capital Corp.,非银金融
潮水海运,交通运输
TJX Companies Inc,商贸零售
Meta Materials Inc.,电子
蒂芙尼,商贸零售
Tortoise能源基础设施,石油石化
"T-Mobile US, Inc.",通信
时代华纳,传媒
Tortoise MLP Fund,非银金融
铁姆肯,机械设备
Globe Life Inc.,非银金融
托尔兄弟,建筑装饰
Tortoise Pipeline & Energy Fund,石油石化
汤普金斯金融,非银金融
Tortoise Power and Energy Infrastructure Fund,石油石化
完全系统,计算机
Tonix Pharmaceuticals Holding Corp.,医药生物
道明银行,银行
"Tower International, Inc.",汽车
Stepan Co,基础化工
Stifel Financial Corp,非银金融
消毒循环,环保
"StoneMor, Inc.",社会服务
STRATTEC SECURITY CORPORATION,电子
意法半导体,电子
"Stoneridge, Inc.",电子
Sterling Bancorp,银行
三井住友金融,银行
尼拿纸业,轻工制造
Liberty Latin America Ltd. Class A,通信
PagSeguro Digital Ltd. Class A,非银金融
"Ranger Energy Services, Inc. Class A",交通运输
安高盟,石油石化
"WideOpenWest, Inc.",通信
"Athenex, Inc.",医药生物
简普科技,计算机
argenx SE ADR,医药生物
"Solaris Oilfield Infrastructure, Inc. Class A",石油石化
英格索兰,机械设备
Vistra Corp.,公用事业
"Farmers & Merchants Bancorp, Inc.",银行
"KKR Real Estate Finance Trust, Inc.",房地产
"Veritone, Inc.",传媒
Venator Materials PLC,基础化工
SilverBow Resources Inc,石油石化
"Guaranty Bancshares, Inc.",银行
National Energy Services Reunited Corp.,石油石化
"Alteryx, Inc. Class A",计算机
Perma-Pipe International Holdings Inc,建筑材料
Inpixon,通信
"Matinas BioPharma Holdings, Inc.",医药生物
"Daseke, Inc.",交通运输
Hamilton Lane Incorporated Class A,非银金融
Uniti Group Inc.,房地产
Adeia Inc.,电子
Visionary Education Technology Holdings Group Inc.,社会服务
"Abri SPAC 2, Inc.",非银金融
Sonendo Inc,医药生物
Entrada Therapeutics Inc,医药生物
StoneBridge Acquisition Corp. Class A,非银金融
Eterna Therapeutics Inc.,医药生物
"Palo Alto Networks, Inc.",计算机
HireRight Holdings Corp,社会服务
合众e贷,非银金融
Gateway Casinos & Entertainment Limited,社会服务
"SolarMax Technology, Inc.",电力设备
EnVen Energy Corporation,石油石化
"Cirius Therapeutics, Inc.",医药生物
Augmedix Inc,医药生物
Getnet Adquirencia e Servicos Para Meios de Pagamento SA Sponsored ADR,非银金融
"Ardent Health Partners, Inc.",社会服务
"Poseida Therapeutics, Inc.",医药生物
Caliburn International Corporation,社会服务
"Informatica, Inc. Class A",计算机
Algoma Steel Group Inc.,钢铁
Navitas Semiconductor Corporation,电子
Runway Growth Finance Corp.,非银金融
GlobalFoundries Inc.,电子
Alpine Acquisition Corp.,非银金融
"Intuity Medical, Inc.",医药生物
"Bakkt Holdings, Inc. Class A",非银金融
"Carlyle Secured Lending, Inc",非银金融
"Myomo, Inc.",医药生物
莫里迪恩银行,银行
希尔威金属矿业,有色金属
"Aileron Therapeutics, Inc.",医药生物
"Avenue Therapeutics, Inc.",医药生物
Safe & Green Holdings Corp,环保
SEACOR Marine Holdings Inc,交通运输
"Blue Apron Holdings, Inc. Class A",食品饮料
"Mersana Therapeutics, Inc.",医药生物
"Esquire Financial Holdings, Inc.",银行
"Byline Bancorp, Inc.",银行
"Cars.com, Inc.",商贸零售
180 Life Sciences Corp.,医药生物
Janus Henderson Group PLC,非银金融
Granite Point Mortgage Trust Inc.,非银金融
"MainStreet Bancshares, Inc.",银行
South Plains Financial Inc,银行
维罗纳制药,医药生物
"Ontrak, Inc.",医药生物
"Select Water Solutions, Inc. Class A",环保
PCSB Financial Corporation,银行
"SilverSun Technologies, Inc.",计算机
"Warrior Met Coal, Inc.",煤炭
"Yext, Inc.",通信
Azul S.A. Sponsored ADR Pfd,交通运输
Forte Biosciences Inc.,医药生物
"Elevate Credit, Inc.",非银金融
"Schneider National, Inc. Class B",交通运输
"Okta, Inc. Class A",通信
Hess Midstream LP Class A,石油石化
DXC Technology Co.,计算机
180 Degree Capital Corp,非银金融
开心汽车,汽车
CURO Group Holdings Corp.,非银金融
"Newmark Group, Inc. Class A",房地产
"scPharmaceuticals, Inc.",医药生物
Stratus Properties Inc.,房地产
"Sterling Infrastructure, Inc.",建筑材料
"Brighthouse Financial, Inc.",非银金融
Bluegreen Vacations Holding Corporation Class A,商贸零售
"TETRA Technologies, Inc.",石油石化
凯雷集团,非银金融
Texas Pacific Land Corporation,煤炭
Descartes Systems Group Inc.,计算机
德州公路酒吧,食品饮料
嘉信理财,非银金融
Textainer Group Holdings Limited,交通运输
起司工坊,食品饮料
爱依斯电力,电力设备
"Chefs' Warehouse, Inc.",食品饮料
第一银行股份,银行
特里迪加,汽车
"Palomar Holdings, Inc.",非银金融
福克斯-B,传媒
Atlantic Union Bankshares Corporation,银行
"Funko, Inc. Class A",轻工制造
Metropolitan Bank Holding Corp.,银行
Evoqua Water Technologies Corp,环保
"Maxar Technologies, Inc.",通信
"Fidelity D & D Bancorp, Inc.",银行
OrthoPediatrics Corp.,医药生物
"Black Knight, Inc.",计算机
Hamilton Beach Brands Holding Co. Class A,家用电器
"Regional Health Properties, Inc.",社会服务
Akso Health Group Sponsored ADR,医药生物
"National Vision Holdings, Inc.",美容护理
Altair Engineering Inc. Class A,计算机
Angi Inc Class A,商贸零售
Ponce Financial Group Inc,银行
Virgin Galactic Holdings Inc,国防军工
Merchants Bancorp,银行
能链智电,电力设备
"MongoDB, Inc. Class A",计算机
Nexa Resources S.A.,有色金属
"Cue Biopharma, Inc.",医药生物
"Enveric Biosciences, Inc.",医药生物
"Arcimoto, Inc.",汽车
"OptiNose, Inc.",医药生物
趣店,非银金融
"cbdMD, Inc.",美容护理
"CarGurus, Inc. Class A",商贸零售
"ACM Research, Inc. Class A",电子
Fennec Pharmaceuticals Inc.,医药生物
"VirTra, Inc.",国防军工
BP Midstream Partners LP,石油石化
"Switch, Inc. Class A",计算机
enVVeno Medical Corporation,医药生物
"Adial Pharmaceuticals, Inc.",医药生物
FAT Brands Inc. Class A,食品饮料
i-80 Gold Corp,有色金属
Roivant Sciences Ltd.,医药生物
Knowlton Development Corporation Inc.,美容护理
"Yesway, Inc. Class A",商贸零售
"Volcon, Inc.",汽车
Assure Holdings Corp.,医药生物
"Cingulate, Inc.",医药生物
"Oriel Energy, Inc. Class B",石油石化
"ForgeRock, Inc. Class A",计算机
PROCEPT BioRobotics Corp.,医药生物
Cascadia Acquisition Corp. Class A,非银金融
"Biofrontera, Inc.",医药生物
青青草元,农林牧渔
Black Mountain Acquisition Corp. Class A,非银金融
"Verde Clean Fuels, Inc. Class A",环保
Aquarius II Acquisition Corporation Class A,非银金融
Trine II Acquisition Corporation Class A,非银金融
"NSTS Bancorp, Inc.",银行
"RONN Motor Group, Inc.",汽车
Broad Capital Acquisition Corp.,非银金融
Cambridge Bancorp,银行
InflaRx N.V.,医药生物
"RumbleOn, Inc. Class B",商贸零售
信也科技,计算机
四季教育,社会服务
Bandwidth Inc. Class A,通信
"Apellis Pharmaceuticals, Inc.",医药生物
"Stellar Bancorp, Inc.",银行
搜狗,计算机
"Nuverra Environmental Solutions, Inc.",环保
"LiveOne, Inc.",传媒
"FFBW, Inc.",银行
"Renewable Energy Group, Inc.",石油石化
"Resonant, Inc.",电子
"Steel Connect, Inc.",钢铁
MiX Telematics Limited Sponsored ADR,通信
Moelis & Co. Class A,非银金融
瑞穗金融,非银金融
莫霍克工业,建筑材料
"Molina Healthcare, Inc.",医药生物
Monmouth Real Estate Investment Corporation Class A,房地产
莫尔森库尔斯酿酒-B,食品饮料
芯源系统,电子
摩根士丹利新兴市场债券基金,非银金融
Morgan Stanley Emerging Markets Domestic Debt Fund,非银金融
摩蒙塔制药,医药生物
"Frontdoor, Inc.",社会服务
第一富金融服务,非银金融
"LogicBio Therapeutics, Inc.",医药生物
"PhaseBio Pharmaceuticals, Inc.",医药生物
SolarWinds Corp.,计算机
小牛电动,汽车
Valley National Bancorp,银行
"SI-BONE, Inc.",医药生物
"LiveRamp Holdings, Inc.",计算机
"BioSig Technologies, Inc.",医药生物
"IMAC Holdings, Inc.",医药生物
"Equillium, Inc.",医药生物
RVL Pharmaceuticals plc,医药生物
Garrett Motion Inc,汽车
"Allogene Therapeutics, Inc.",医药生物
"Anaplan, Inc.",计算机
"Axos Financial, Inc.",银行
SB Financial Group Inc,银行
Vector Group Ltd.,食品饮料
威瑞信,通信
Verso Corp Class A,轻工制造
Verisk Analytics Inc,计算机
顶点能源,石油石化
福泰制药,医药生物
维德思投资,非银金融
文斯控股,商贸零售
维亚康姆-B,传媒
Viper Energy Partners LP,石油石化
Visa Inc. Class A,非银金融
唯品会,商贸零售
Viad Corp,社会服务
威世科技,电子
Virco Mfg. Corporation,轻工制造
卫讯公司,通信
农村金融信托银行,银行
"Vishay Precision Group, Inc.",电子
"Fresh Tracks Therapeutics, Inc.",医药生物
"Village Super Market, Inc. Class A",商贸零售
Western Copper and Gold Corporation,有色金属
西方资产全球高收益基金,非银金融
西部数据,计算机
西方资产抵押级机会基金,非银金融
"Western Midstream Partners, LP",石油石化
西太平洋银行,银行
"Wheeler Real Estate Investment Trust, Inc.",房地产
"Westport Fuel Systems, Inc.",汽车
惠而浦,家用电器
白山保险集团,非银金融
Quarterhill Inc.,通信
维拉美特酒庄,食品饮料
"WhiteHorse Finance, Inc.",非银金融
气流通讯,通信
Tiptree Inc.,非银金融
"Tootsie Roll Industries, Inc.",食品饮料
Pure Cycle Corporation,公用事业
"Q2 Holdings, Inc.",计算机
Putnam High Income Bond Fund,非银金融
QAD Inc. Class B,计算机
Putnam Managed Municipal Income Trust,非银金融
QAD Inc. Class A,计算机
"NextGen Healthcare, Inc.",医药生物
Putnam Master Intermediate Income Trust,非银金融
"QCR Holdings, Inc.",银行
Putnam Municipal Opportunities Trust,非银金融
大众仓储,商贸零售
科力斯,机械设备
Putnam Premier Income Trust,非银金融
Quanex Building Products Corporation,建筑材料
"Motorcar Parts of America, Inc.",汽车
摩托罗拉解决方案,通信
MSC工业机械,机械设备
MPLX LP,石油石化
MYR Group Inc.,电力设备
墨菲石油,石油石化
MRC Global Inc.,机械设备
Nuveen NASDAQ 100 Dynamic Overwrite Fund,非银金融
